top_k,entry_prob,exit_prob,switch_buffer,min_hold_periods,max_new_names_per_rebalance,max_turnover_per_rebalance,no_trade_band,sector_penalty,repeated_name_penalty,cooldown_lookback,cooldown_threshold,strong_signal_override_margin,val_ok,selection_score,val_mean_cumret,val_mean_sharpe,val_mean_mdd,val_mean_turnover,val_mean_max_sector_weight,val_mean_distinct_sectors,val_mean_nvda_presence,test_mean_cumret,test_mean_sharpe,test_mean_mdd,test_mean_turnover,test_mean_max_sector_weight,test_mean_nvda_presence
3,0.58,0.5599999999999999,0.0,2,2,1.0,0.01,0.02,0.005,3,2,0.02,False,1.6789522367358987,0.3185928820610724,0.6787512596049288,-0.2747739030114009,0.6468646864686468,0.48184818481848185,2.4752475247524752,0.019801980198019802,0.2603766479693893,0.6033305265515108,-0.1892302988903573,0.7345132743362832,0.5309734513274336,0.2920353982300885
3,0.58,0.5599999999999999,0.0,2,2,1.0,0.01,0.02,0.005,3,2,0.04,False,1.6789522367358987,0.3185928820610724,0.6787512596049288,-0.2747739030114009,0.6468646864686468,0.48184818481848185,2.4752475247524752,0.019801980198019802,0.2603766479693893,0.6033305265515108,-0.1892302988903573,0.7345132743362832,0.5309734513274336,0.2920353982300885
3,0.58,0.5599999999999999,0.0,2,2,1.0,0.01,0.02,0.01,3,2,0.02,False,1.2025674446840855,0.2643337596403149,0.5972596821275098,-0.29687110823051205,0.6336633663366336,0.5066006600660066,2.405940594059406,0.019801980198019802,0.19385019781624158,0.4843778739557556,-0.18923029889035736,0.728613569321534,0.5442477876106194,0.26548672566371684
3,0.58,0.5599999999999999,0.0,2,2,1.0,0.01,0.02,0.01,3,2,0.04,False,1.2025674446840855,0.2643337596403149,0.5972596821275098,-0.29687110823051205,0.6336633663366336,0.5066006600660066,2.405940594059406,0.019801980198019802,0.19385019781624158,0.4843778739557556,-0.18923029889035736,0.728613569321534,0.5442477876106194,0.26548672566371684
3,0.6,0.58,0.0,2,1,0.75,0.0,0.0,0.0,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.0,0.0,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.0,0.005,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.0,0.005,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.0,0.01,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.0,0.01,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.01,0.0,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.01,0.0,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.01,0.005,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.01,0.005,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.01,0.01,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.01,0.01,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.02,0.0,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.02,0.0,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.02,0.005,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.02,0.005,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.02,0.01,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.0,0.02,0.01,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.0,0.0,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.0,0.0,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.0,0.005,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.0,0.005,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.0,0.01,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.0,0.01,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.01,0.0,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.01,0.0,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.01,0.005,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.01,0.005,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.01,0.01,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.01,0.01,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.02,0.0,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.02,0.0,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.02,0.005,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.02,0.005,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.02,0.01,3,2,0.02,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,0.75,0.01,0.02,0.01,3,2,0.04,False,-1.0189694465167962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.58,0.0,2,1,1.0,0.0,0.0,0.0,3,2,0.02,False,0.004997776117649622,0.16044801472171533,0.4354234267355803,-0.34085461534874417,0.6600660066006601,0.5511551155115512,2.0396039603960396,0.039603960396039604,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.0,0.0,0.0,3,2,0.04,False,0.004997776117649622,0.16044801472171533,0.4354234267355803,-0.34085461534874417,0.6600660066006601,0.5511551155115512,2.0396039603960396,0.039603960396039604,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.0,0.0,0.005,3,2,0.02,False,-0.2700483315572324,0.14910595326059362,0.41112269584264816,-0.34222146486674954,0.693069306930693,0.5907590759075908,1.9405940594059405,0.039603960396039604,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.0,0.0,0.005,3,2,0.04,False,-0.2700483315572324,0.14910595326059362,0.41112269584264816,-0.34222146486674954,0.693069306930693,0.5907590759075908,1.9405940594059405,0.039603960396039604,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.0,0.0,0.01,3,2,0.02,False,-1.5013314021967532,-0.00047029930026182276,0.11574761739125457,-0.3650318826863901,0.6864686468646864,0.5973597359735973,1.9306930693069306,0.039603960396039604,0.43193693380043985,0.9881639161448854,-0.17265943471014517,0.6814159292035398,0.584070796460177,0.13274336283185842
3,0.6,0.58,0.0,2,1,1.0,0.0,0.0,0.01,3,2,0.04,False,-1.5013314021967532,-0.00047029930026182276,0.11574761739125457,-0.3650318826863901,0.6864686468646864,0.5973597359735973,1.9306930693069306,0.039603960396039604,0.43193693380043985,0.9881639161448854,-0.17265943471014517,0.6814159292035398,0.584070796460177,0.13274336283185842
3,0.6,0.58,0.0,2,1,1.0,0.0,0.01,0.0,3,2,0.02,False,-0.9096686377471319,0.04453522227942097,0.20574602644020723,-0.3195093223833713,0.6831683168316832,0.5544554455445545,2.01980198019802,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.0,0.01,0.0,3,2,0.04,False,-0.9096686377471319,0.04453522227942097,0.20574602644020723,-0.3195093223833713,0.6831683168316832,0.5544554455445545,2.01980198019802,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.0,0.01,0.005,3,2,0.02,False,-0.9387428300176222,0.05569464481111008,0.2299161573965543,-0.351659530389305,0.6963696369636965,0.5726072607260726,1.9801980198019802,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.0,0.01,0.005,3,2,0.04,False,-0.9387428300176222,0.05569464481111008,0.2299161573965543,-0.351659530389305,0.6963696369636965,0.5726072607260726,1.9801980198019802,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.0,0.01,0.01,3,2,0.02,False,-0.7626094643800303,0.08057861298112556,0.2813875231111941,-0.34272812622471405,0.7194719471947194,0.5759075907590759,1.9702970297029703,0.019801980198019802,0.39335496508013856,0.9431572833169029,-0.17335301276394466,0.6784660766961652,0.5678466076696166,0.13274336283185842
3,0.6,0.58,0.0,2,1,1.0,0.0,0.01,0.01,3,2,0.04,False,-0.7626094643800303,0.08057861298112556,0.2813875231111941,-0.34272812622471405,0.7194719471947194,0.5759075907590759,1.9702970297029703,0.019801980198019802,0.39335496508013856,0.9431572833169029,-0.17335301276394466,0.6784660766961652,0.5678466076696166,0.13274336283185842
3,0.6,0.58,0.0,2,1,1.0,0.0,0.02,0.0,3,2,0.02,False,-0.1625293991886323,0.12308478856203153,0.3647538874817595,-0.3121755956653154,0.6831683168316832,0.528052805280528,2.099009900990099,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.0,0.02,0.0,3,2,0.04,False,-0.1625293991886323,0.12308478856203153,0.3647538874817595,-0.3121755956653154,0.6831683168316832,0.528052805280528,2.099009900990099,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.0,0.02,0.005,3,2,0.02,False,-0.37386630749647054,0.11601212782366688,0.34821991633642235,-0.352949086234091,0.6963696369636965,0.5495049504950495,2.0495049504950495,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.0,0.02,0.005,3,2,0.04,False,-0.37386630749647054,0.11601212782366688,0.34821991633642235,-0.352949086234091,0.6963696369636965,0.5495049504950495,2.0495049504950495,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.0,0.02,0.01,3,2,0.02,False,0.4862308136314124,0.2129866793546905,0.5358051124468468,-0.27756124397578197,0.6963696369636965,0.5528052805280528,2.0396039603960396,0.019801980198019802,0.39335496508013856,0.9431572833169029,-0.17335301276394466,0.6784660766961652,0.5678466076696166,0.13274336283185842
3,0.6,0.58,0.0,2,1,1.0,0.0,0.02,0.01,3,2,0.04,False,0.4862308136314124,0.2129866793546905,0.5358051124468468,-0.27756124397578197,0.6963696369636965,0.5528052805280528,2.0396039603960396,0.019801980198019802,0.39335496508013856,0.9431572833169029,-0.17335301276394466,0.6784660766961652,0.5678466076696166,0.13274336283185842
3,0.6,0.58,0.0,2,1,1.0,0.01,0.0,0.0,3,2,0.02,False,-1.472519134655693,-0.026681033789919928,0.05038596782793932,-0.3798456906946373,0.6006600660066007,0.5445544554455446,2.0693069306930694,0.039603960396039604,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.01,0.0,0.0,3,2,0.04,False,-1.472519134655693,-0.026681033789919928,0.05038596782793932,-0.3798456906946373,0.6006600660066007,0.5445544554455446,2.0693069306930694,0.039603960396039604,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.01,0.0,0.005,3,2,0.02,False,-0.2700483315572324,0.14910595326059362,0.41112269584264816,-0.34222146486674954,0.693069306930693,0.5907590759075908,1.9405940594059405,0.039603960396039604,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.01,0.0,0.005,3,2,0.04,False,-0.2700483315572324,0.14910595326059362,0.41112269584264816,-0.34222146486674954,0.693069306930693,0.5907590759075908,1.9405940594059405,0.039603960396039604,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.01,0.0,0.01,3,2,0.02,False,-1.5013314021967532,-0.00047029930026182276,0.11574761739125457,-0.3650318826863901,0.6864686468646864,0.5973597359735973,1.9306930693069306,0.039603960396039604,0.43193693380043985,0.9881639161448854,-0.17265943471014517,0.6814159292035398,0.584070796460177,0.13274336283185842
3,0.6,0.58,0.0,2,1,1.0,0.01,0.0,0.01,3,2,0.04,False,-1.5013314021967532,-0.00047029930026182276,0.11574761739125457,-0.3650318826863901,0.6864686468646864,0.5973597359735973,1.9306930693069306,0.039603960396039604,0.43193693380043985,0.9881639161448854,-0.17265943471014517,0.6814159292035398,0.584070796460177,0.13274336283185842
3,0.6,0.58,0.0,2,1,1.0,0.01,0.01,0.0,3,2,0.02,False,-1.2432808296827167,0.003590484799026017,0.11445745947966346,-0.3461641921615703,0.6567656765676568,0.5478547854785478,2.0396039603960396,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.01,0.01,0.0,3,2,0.04,False,-1.2432808296827167,0.003590484799026017,0.11445745947966346,-0.3461641921615703,0.6567656765676568,0.5478547854785478,2.0396039603960396,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.01,0.01,0.005,3,2,0.02,False,-0.9387428300176222,0.05569464481111008,0.2299161573965543,-0.351659530389305,0.6963696369636965,0.5726072607260726,1.9801980198019802,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.01,0.01,0.005,3,2,0.04,False,-0.9387428300176222,0.05569464481111008,0.2299161573965543,-0.351659530389305,0.6963696369636965,0.5726072607260726,1.9801980198019802,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.01,0.01,0.01,3,2,0.02,False,-0.7626094643800303,0.08057861298112556,0.2813875231111941,-0.34272812622471405,0.7194719471947194,0.5759075907590759,1.9702970297029703,0.019801980198019802,0.39335496508013856,0.9431572833169029,-0.17335301276394466,0.6784660766961652,0.5678466076696166,0.13274336283185842
3,0.6,0.58,0.0,2,1,1.0,0.01,0.01,0.01,3,2,0.04,False,-0.7626094643800303,0.08057861298112556,0.2813875231111941,-0.34272812622471405,0.7194719471947194,0.5759075907590759,1.9702970297029703,0.019801980198019802,0.39335496508013856,0.9431572833169029,-0.17335301276394466,0.6784660766961652,0.5678466076696166,0.13274336283185842
3,0.6,0.58,0.0,2,1,1.0,0.01,0.02,0.0,3,2,0.02,False,-0.7376682075749135,0.045533451969466454,0.20866361460264926,-0.3569159967048654,0.6303630363036304,0.5148514851485148,2.1386138613861387,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.01,0.02,0.0,3,2,0.04,False,-0.7376682075749135,0.045533451969466454,0.20866361460264926,-0.3569159967048654,0.6303630363036304,0.5148514851485148,2.1386138613861387,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
3,0.6,0.58,0.0,2,1,1.0,0.01,0.02,0.005,3,2,0.02,False,-0.37386630749647054,0.11601212782366688,0.34821991633642235,-0.352949086234091,0.6963696369636965,0.5495049504950495,2.0495049504950495,0.019801980198019802,0.5628739324705085,1.2584295407190318,-0.17335301276394466,0.6784660766961652,0.5589970501474927,0.1504424778761062
